,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hours,Drop Hours,Request Time Slot
1030,3297,City,107.0,Trip Completed,2016-07-13 11:37:32,2016-07-13 12:14:07,11,12.0,Peak morning hours
1031,3602,Airport,107.0,Trip Completed,2016-07-13 18:40:02,2016-07-13 19:13:36,18,19.0,Evening hours
1032,4150,City,107.0,Trip Completed,2016-07-14 04:51:03,2016-07-14 05:50:07,4,5.0,Early morning hours
1033,4361,City,107.0,Trip Completed,2016-07-14 07:29:29,2016-07-14 08:28:35,7,8.0,Early morning hours
1034,4642,City,107.0,Trip Completed,2016-07-14 11:44:26,2016-07-14 12:41:11,11,12.0,Peak morning hours
1035,4752,City,107.0,Trip Completed,2016-07-14 15:19:35,2016-07-14 16:11:37,15,16.0,Noon hours
1036,4849,City,107.0,Trip Completed,2016-07-14 17:39:27,2016-07-14 18:44:26,17,18.0,Evening hours
1037,6199,City,107.0,Trip Completed,2016-07-15 17:25:23,2016-07-15 18:19:03,17,18.0,Evening hours
1038,241,City,108.0,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:17:00,6,7.0,Early morning hours
1039,1339,Airport,108.0,Trip Completed,2016-11-07 23:25:00,2016-12-07 00:32:00,23,0.0,Night hours
1040,1454,City,108.0,Trip Completed,2016-12-07 04:54:00,2016-12-07 06:07:00,4,6.0,Early morning hours
1041,4342,City,108.0,Trip Completed,2016-07-14 07:17:09,2016-07-14 08:15:45,7,8.0,Early morning hours
1042,6766,City,108.0,Trip Completed,2016-07-15 00:06:56,2016-07-15 01:10:34,0,1.0,Early morning hours
1043,6213,City,108.0,Trip Completed,2016-07-15 17:30:09,2016-07-15 18:32:51,17,18.0,Evening hours
1044,41,City,109.0,Trip Completed,2016-11-07 02:47:00,2016-11-07 03:23:00,2,3.0,Early morning hours
1045,279,Airport,109.0,Trip Completed,2016-11-07 06:58:00,2016-11-07 07:47:00,6,7.0,Early morning hours
1046,952,City,109.0,Trip Completed,2016-11-07 18:39:00,2016-11-07 19:19:00,18,19.0,Evening hours
1047,1200,Airport,109.0,Trip Completed,2016-11-07 21:13:00,2016-11-07 22:29:00,21,22.0,Night hours
1048,1775,City,109.0,Trip Completed,2016-12-07 08:57:00,2016-12-07 09:52:00,8,9.0,Peak morning hours
1049,1953,Airport,109.0,Trip Completed,2016-12-07 11:38:00,2016-12-07 12:41:00,11,12.0,Peak morning hours
1050,3270,City,109.0,Trip Completed,2016-07-13 10:28:01,2016-07-13 11:04:59,10,11.0,Peak morning hours
1051,3497,Airport,109.0,Trip Completed,2016-07-13 17:32:20,2016-07-13 18:27:42,17,18.0,Evening hours
1052,3897,Airport,109.0,Trip Completed,2016-07-13 22:00:50,2016-07-13 22:37:59,22,22.0,Night hours
1053,4601,City,109.0,Trip Completed,2016-07-14 10:13:30,2016-07-14 10:52:16,10,10.0,Peak morning hours
1054,4621,Airport,109.0,Trip Completed,2016-07-14 11:02:21,2016-07-14 11:46:14,11,11.0,Peak morning hours
1055,5061,City,109.0,Trip Completed,2016-07-14 19:29:16,2016-07-14 20:13:18,19,20.0,Evening hours
1056,5359,City,109.0,Trip Completed,2016-07-14 23:21:57,2016-07-15 00:24:00,23,0.0,Night hours
1057,6179,Airport,109.0,Trip Completed,2016-07-15 16:53:17,2016-07-15 18:08:57,16,18.0,Noon hours
1058,469,Airport,110.0,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:04:00,9,10.0,Peak morning hours
1059,914,City,110.0,Trip Completed,2016-11-07 18:17:00,2016-11-07 18:58:00,18,18.0,Evening hours
1060,1386,Airport,110.0,Trip Completed,2016-12-07 01:30:00,2016-12-07 02:42:00,1,2.0,Early morning hours
1061,1935,City,110.0,Trip Completed,2016-12-07 11:16:00,2016-12-07 12:17:00,11,12.0,Peak morning hours
1062,3243,Airport,110.0,Trip Completed,2016-07-13 10:03:58,2016-07-13 10:46:44,10,10.0,Peak morning hours
1063,3449,City,110.0,Trip Completed,2016-07-13 16:52:29,2016-07-13 17:21:31,16,17.0,Noon hours
1064,4500,City,110.0,Trip Completed,2016-07-14 09:04:43,2016-07-14 10:09:11,9,10.0,Peak morning hours
1065,5328,Airport,110.0,Trip Completed,2016-07-14 22:10:37,2016-07-14 22:51:25,22,22.0,Night hours
1066,5576,City,110.0,Trip Completed,2016-07-15 05:53:20,2016-07-15 06:25:29,5,6.0,Early morning hours
1067,6112,Airport,110.0,Trip Completed,2016-07-15 15:06:46,2016-07-15 16:12:22,15,16.0,Noon hours
1068,6438,Airport,110.0,Trip Completed,2016-07-15 19:54:08,2016-07-15 20:36:23,19,20.0,Evening hours
1069,707,Airport,111.0,Trip Completed,2016-11-07 14:17:00,2016-11-07 14:55:00,14,14.0,Noon hours
1070,1136,Airport,111.0,Trip Completed,2016-11-07 20:32:00,2016-11-07 21:20:00,20,21.0,Evening hours
1071,2961,Airport,111.0,Trip Completed,2016-07-13 06:48:57,2016-07-13 07:47:08,6,7.0,Early morning hours
1072,3428,City,111.0,Trip Completed,2016-07-13 15:55:17,2016-07-13 16:45:19,15,16.0,Noon hours
1073,4045,Airport,111.0,Trip Completed,2016-07-14 00:56:22,2016-07-14 01:22:47,0,1.0,Early morning hours
1074,5399,City,111.0,Trip Completed,2016-07-15 00:58:19,2016-07-15 02:16:07,0,2.0,Early morning hours
1075,5730,City,111.0,Trip Completed,2016-07-15 07:50:12,2016-07-15 08:45:09,7,8.0,Early morning hours
1076,180,Airport,112.0,Trip Completed,2016-11-07 05:48:00,2016-11-07 06:28:00,5,6.0,Early morning hours
1077,1694,City,112.0,Trip Completed,2016-12-07 07:54:00,2016-12-07 08:48:00,7,8.0,Early morning hours
1078,2294,City,112.0,Trip Completed,2016-12-07 18:47:00,2016-12-07 19:49:00,18,19.0,Evening hours
1079,3630,City,112.0,Trip Completed,2016-07-13 18:59:56,2016-07-13 19:59:30,18,19.0,Evening hours
1080,3978,City,112.0,Trip Completed,2016-07-13 23:18:14,2016-07-13 23:46:18,23,23.0,Night hours
1081,4426,City,112.0,Trip Completed,2016-07-14 08:21:49,2016-07-14 09:08:49,8,9.0,Peak morning hours
1082,5115,Airport,112.0,Trip Completed,2016-07-14 20:03:46,2016-07-14 21:08:12,20,21.0,Evening hours
1083,5558,Airport,112.0,Trip Completed,2016-07-15 05:32:12,2016-07-15 06:05:55,5,6.0,Early morning hours
1084,5827,Airport,112.0,Trip Completed,2016-07-15 08:52:58,2016-07-15 09:29:41,8,9.0,Peak morning hours
1085,6063,Airport,112.0,Trip Completed,2016-07-15 13:48:53,2016-07-15 14:19:12,13,14.0,Noon hours
1086,6691,Airport,112.0,Trip Completed,2016-07-15 22:47:31,2016-07-16 00:01:05,22,0.0,Night hours
1087,170,City,113.0,Trip Completed,2016-11-07 05:45:00,2016-11-07 06:39:00,5,6.0,Early morning hours
1088,1326,Airport,113.0,Trip Completed,2016-11-07 23:06:00,2016-12-07 00:07:00,23,0.0,Night hours
1089,1476,City,113.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:04:00,5,6.0,Early morning hours
1090,2937,Airport,113.0,Trip Completed,2016-07-13 06:27:11,2016-07-13 07:15:24,6,7.0,Early morning hours
1091,3973,City,113.0,Trip Completed,2016-07-13 22:58:36,2016-07-13 23:51:51,22,23.0,Night hours
1092,4644,City,113.0,Trip Completed,2016-07-14 11:47:32,2016-07-14 12:20:33,11,12.0,Peak morning hours
1093,5086,Airport,113.0,Trip Completed,2016-07-14 19:41:45,2016-07-14 21:02:52,19,21.0,Evening hours
1094,6572,Airport,113.0,Trip Completed,2016-07-15 21:11:01,2016-07-15 22:02:20,21,22.0,Night hours
1095,6755,Airport,113.0,Trip Completed,2016-07-15 23:57:32,2016-07-16 01:09:24,23,1.0,Night hours
1096,1483,City,114.0,Trip Completed,2016-12-07 05:22:00,2016-12-07 06:22:00,5,6.0,Early morning hours
1097,1844,City,114.0,Trip Completed,2016-12-07 09:40:00,2016-12-07 10:11:00,9,10.0,Peak morning hours
1098,2120,Airport,114.0,Trip Completed,2016-12-07 16:44:00,2016-12-07 17:33:00,16,17.0,Noon hours
1099,2411,City,114.0,Trip Completed,2016-12-07 20:04:00,2016-12-07 20:40:00,20,20.0,Evening hours
1100,2903,Airport,114.0,Trip Completed,2016-07-13 06:00:19,2016-07-13 06:40:37,6,6.0,Early morning hours
1101,3289,City,114.0,Trip Completed,2016-07-13 11:06:44,2016-07-13 11:51:09,11,11.0,Peak morning hours
1102,3859,Airport,114.0,Trip Completed,2016-07-13 21:38:18,2016-07-13 22:28:35,21,22.0,Night hours
1103,4313,City,114.0,Trip Completed,2016-07-14 06:49:43,2016-07-14 07:44:15,6,7.0,Early morning hours
1104,5325,City,114.0,Trip Completed,2016-07-14 22:11:41,2016-07-14 23:12:36,22,23.0,Night hours
1105,5906,City,114.0,Trip Completed,2016-07-15 09:56:43,2016-07-15 10:29:00,9,10.0,Peak morning hours
1106,6049,City,114.0,Trip Completed,2016-07-15 13:27:33,2016-07-15 14:32:29,13,14.0,Noon hours
1107,664,Airport,115.0,Trip Completed,2016-11-07 12:58:00,2016-11-07 14:07:00,12,14.0,Noon hours
1108,750,City,115.0,Trip Completed,2016-11-07 15:52:00,2016-11-07 16:27:00,15,16.0,Noon hours
1109,1950,City,115.0,Trip Completed,2016-12-07 11:33:00,2016-12-07 12:04:00,11,12.0,Peak morning hours
1110,2989,Airport,115.0,Trip Completed,2016-07-13 07:08:16,2016-07-13 07:42:11,7,7.0,Early morning hours
1111,3266,Airport,115.0,Trip Completed,2016-07-13 10:27:47,2016-07-13 11:19:30,10,11.0,Peak morning hours
1112,4358,Airport,115.0,Trip Completed,2016-07-14 07:25:12,2016-07-14 08:08:40,7,8.0,Early morning hours
1113,4720,Airport,115.0,Trip Completed,2016-07-14 13:48:48,2016-07-14 14:41:09,13,14.0,Noon hours
1114,5019,City,115.0,Trip Completed,2016-07-14 19:07:33,2016-07-14 19:59:54,19,19.0,Evening hours
1115,5925,City,115.0,Trip Completed,2016-07-15 10:08:04,2016-07-15 10:32:39,10,10.0,Peak morning hours
1116,112,Airport,116.0,Trip Completed,2016-11-07 05:01:00,2016-11-07 06:04:00,5,6.0,Early morning hours
1117,213,City,116.0,Trip Completed,2016-11-07 06:15:00,2016-11-07 06:57:00,6,6.0,Early morning hours
1118,1818,Airport,116.0,Trip Completed,2016-12-07 09:29:00,2016-12-07 10:38:00,9,10.0,Peak morning hours
1119,2018,Airport,116.0,Trip Completed,2016-12-07 13:39:00,2016-12-07 14:19:00,13,14.0,Noon hours
1120,3231,Airport,116.0,Trip Completed,2016-07-13 09:57:52,2016-07-13 10:48:18,9,10.0,Peak morning hours
1121,3378,Airport,116.0,Trip Completed,2016-07-13 14:19:59,2016-07-13 14:58:52,14,14.0,Noon hours
1122,3896,City,116.0,Trip Completed,2016-07-13 21:55:01,2016-07-13 22:54:33,21,22.0,Night hours
1123,4828,City,116.0,Trip Completed,2016-07-14 17:26:14,2016-07-14 17:59:47,17,17.0,Evening hours
1124,5944,City,116.0,Trip Completed,2016-07-15 10:23:18,2016-07-15 11:33:59,10,11.0,Peak morning hours
1125,6245,Airport,116.0,Trip Completed,2016-07-15 17:58:28,2016-07-15 18:57:00,17,18.0,Evening hours
1126,3957,City,117.0,Trip Completed,2016-07-13 22:42:16,2016-07-13 23:43:32,22,23.0,Night hours
1127,4066,Airport,117.0,Trip Completed,2016-07-14 01:56:01,2016-07-14 03:07:14,1,3.0,Early morning hours
1128,4691,City,117.0,Trip Completed,2016-07-14 13:01:57,2016-07-14 13:54:26,13,13.0,Noon hours
1129,6153,Airport,117.0,Trip Completed,2016-07-15 16:23:13,2016-07-15 17:33:03,16,17.0,Noon hours
1130,260,City,118.0,Trip Completed,2016-11-07 06:45:00,2016-11-07 07:54:00,6,7.0,Early morning hours
1131,1077,Airport,118.0,Trip Completed,2016-11-07 19:55:00,2016-11-07 20:44:00,19,20.0,Evening hours
1132,1316,City,118.0,Trip Completed,2016-11-07 22:54:00,2016-11-07 23:45:00,22,23.0,Night hours
1133,1754,City,118.0,Trip Completed,2016-12-07 08:42:00,2016-12-07 09:39:00,8,9.0,Peak morning hours
1134,2086,City,118.0,Trip Completed,2016-12-07 15:44:00,2016-12-07 16:30:00,15,16.0,Noon hours
1135,3044,Airport,118.0,Trip Completed,2016-07-13 07:38:41,2016-07-13 08:19:23,7,8.0,Early morning hours
1136,3295,City,118.0,Trip Completed,2016-07-13 11:32:01,2016-07-13 12:15:03,11,12.0,Peak morning hours
1137,3347,Airport,118.0,Trip Completed,2016-07-13 12:58:15,2016-07-13 13:54:49,12,13.0,Noon hours
1138,3801,Airport,118.0,Trip Completed,2016-07-13 20:59:37,2016-07-13 21:37:51,20,21.0,Evening hours
1139,4249,City,118.0,Trip Completed,2016-07-14 06:03:18,2016-07-14 06:57:26,6,6.0,Early morning hours
1140,5096,Airport,118.0,Trip Completed,2016-07-14 19:52:09,2016-07-14 20:49:12,19,20.0,Evening hours
1141,5892,City,118.0,Trip Completed,2016-07-15 09:48:14,2016-07-15 10:46:16,9,10.0,Peak morning hours
1142,6281,Airport,118.0,Trip Completed,2016-07-15 18:16:59,2016-07-15 19:23:29,18,19.0,Evening hours
1143,6497,City,118.0,Trip Completed,2016-07-15 20:29:43,2016-07-15 21:15:32,20,21.0,Evening hours
1144,13,City,119.0,Trip Completed,2016-11-07 01:08:00,2016-11-07 01:58:00,1,1.0,Early morning hours
1145,1907,City,119.0,Trip Completed,2016-12-07 10:36:00,2016-12-07 11:53:00,10,11.0,Peak morning hours
1146,3074,City,119.0,Trip Completed,2016-07-13 08:03:34,2016-07-13 09:11:31,8,9.0,Peak morning hours
1147,3441,City,119.0,Trip Completed,2016-07-13 16:27:50,2016-07-13 17:43:04,16,17.0,Noon hours
1148,3651,City,119.0,Trip Completed,2016-07-13 19:13:47,2016-07-13 20:21:51,19,20.0,Evening hours
1149,4093,City,119.0,Trip Completed,2016-07-14 03:06:29,2016-07-14 04:03:44,3,4.0,Early morning hours
1150,4339,City,119.0,Trip Completed,2016-07-14 07:13:49,2016-07-14 07:50:21,7,7.0,Early morning hours
1151,4753,City,119.0,Trip Completed,2016-07-14 15:18:12,2016-07-14 16:23:40,15,16.0,Noon hours
1152,5933,City,119.0,Trip Completed,2016-07-15 10:12:18,2016-07-15 11:01:40,10,11.0,Peak morning hours
1153,1184,City,120.0,Trip Completed,2016-11-07 21:01:00,2016-11-07 22:11:00,21,22.0,Night hours
1154,1402,Airport,120.0,Trip Completed,2016-12-07 02:48:00,2016-12-07 03:48:00,2,3.0,Early morning hours
1155,1597,City,120.0,Trip Completed,2016-12-07 06:40:00,2016-12-07 07:42:00,6,7.0,Early morning hours
1156,2702,City,120.0,Trip Completed,2016-07-13 01:12:24,2016-07-13 02:20:13,1,2.0,Early morning hours
1157,2996,City,120.0,Trip Completed,2016-07-13 07:13:58,2016-07-13 08:10:12,7,8.0,Early morning hours
1158,4857,Airport,120.0,Trip Completed,2016-07-14 17:34:19,2016-07-14 18:25:16,17,18.0,Evening hours
1159,6661,City,120.0,Trip Completed,2016-07-15 22:20:23,2016-07-15 23:21:03,22,23.0,Night hours
1160,134,Airport,121.0,Trip Completed,2016-11-07 05:13:00,2016-11-07 06:14:00,5,6.0,Early morning hours
1161,598,City,121.0,Trip Completed,2016-11-07 11:36:00,2016-11-07 12:17:00,11,12.0,Peak morning hours
1162,726,Airport,121.0,Trip Completed,2016-11-07 15:00:00,2016-11-07 16:03:00,15,16.0,Noon hours
1163,832,Airport,121.0,Trip Completed,2016-11-07 17:38:00,2016-11-07 18:16:00,17,18.0,Evening hours
1164,2065,City,121.0,Trip Completed,2016-12-07 15:06:00,2016-12-07 16:10:00,15,16.0,Noon hours
1165,2701,Airport,121.0,Trip Completed,2016-07-13 01:04:42,2016-07-13 01:52:45,1,1.0,Early morning hours
1166,3429,City,121.0,Trip Completed,2016-07-13 15:59:29,2016-07-13 16:58:03,15,16.0,Noon hours
1167,3645,City,121.0,Trip Completed,2016-07-13 19:07:39,2016-07-13 20:00:18,19,20.0,Evening hours
1168,4958,City,121.0,Trip Completed,2016-07-14 18:36:12,2016-07-14 19:46:51,18,19.0,Evening hours
1169,5474,City,121.0,Trip Completed,2016-07-15 04:45:24,2016-07-15 05:52:14,4,5.0,Early morning hours
1170,6088,City,121.0,Trip Completed,2016-07-15 14:29:35,2016-07-15 15:24:34,14,15.0,Noon hours
1171,6714,Airport,121.0,Trip Completed,2016-07-15 23:12:34,2016-07-16 00:04:20,23,0.0,Night hours
1172,1024,Airport,122.0,Trip Completed,2016-11-07 19:20:00,2016-11-07 20:20:00,19,20.0,Evening hours
1173,1452,City,122.0,Trip Completed,2016-12-07 04:52:00,2016-12-07 05:41:00,4,5.0,Early morning hours
1174,2507,City,122.0,Trip Completed,2016-12-07 21:05:00,2016-12-07 21:30:00,21,21.0,Night hours
1175,3052,Airport,122.0,Trip Completed,2016-07-13 07:43:26,2016-07-13 08:53:01,7,8.0,Early morning hours
1176,4702,Airport,122.0,Trip Completed,2016-07-14 13:13:14,2016-07-14 13:43:14,13,13.0,Noon hours
1177,4830,Airport,122.0,Trip Completed,2016-07-14 17:23:33,2016-07-14 18:36:07,17,18.0,Evening hours
1178,5920,Airport,122.0,Trip Completed,2016-07-15 10:06:21,2016-07-15 10:41:40,10,10.0,Peak morning hours
1179,533,Airport,123.0,Trip Completed,2016-11-07 09:55:00,2016-11-07 10:58:00,9,10.0,Peak morning hours
1180,1368,City,123.0,Trip Completed,2016-12-07 00:07:00,2016-12-07 00:50:00,0,0.0,Early morning hours
1181,2499,Airport,123.0,Trip Completed,2016-12-07 20:55:00,2016-12-07 22:03:00,20,22.0,Evening hours
1182,2962,City,123.0,Trip Completed,2016-07-13 06:47:53,2016-07-13 07:58:34,6,7.0,Early morning hours
1183,3617,Airport,123.0,Trip Completed,2016-07-13 18:55:13,2016-07-13 20:07:29,18,20.0,Evening hours
1184,5370,City,123.0,Trip Completed,2016-07-14 23:43:29,2016-07-15 00:33:38,23,0.0,Night hours
1185,47,City,124.0,Trip Completed,2016-11-07 03:22:00,2016-11-07 04:35:00,3,4.0,Early morning hours
1186,270,City,124.0,Trip Completed,2016-11-07 06:54:00,2016-11-07 07:50:00,6,7.0,Early morning hours
1187,1007,City,124.0,Trip Completed,2016-11-07 19:14:00,2016-11-07 19:46:00,19,19.0,Evening hours
1188,2372,City,124.0,Trip Completed,2016-12-07 19:35:00,2016-12-07 20:13:00,19,20.0,Evening hours
1189,3584,Airport,124.0,Trip Completed,2016-07-13 18:29:45,2016-07-13 19:37:39,18,19.0,Evening hours
1190,4645,Airport,124.0,Trip Completed,2016-07-14 11:45:40,2016-07-14 12:52:26,11,12.0,Peak morning hours
1191,5219,City,124.0,Trip Completed,2016-07-14 21:00:35,2016-07-14 22:05:19,21,22.0,Night hours
1192,5559,Airport,124.0,Trip Completed,2016-07-15 05:39:41,2016-07-15 06:52:07,5,6.0,Early morning hours
1193,631,Airport,125.0,Trip Completed,2016-11-07 12:19:00,2016-11-07 13:28:00,12,13.0,Noon hours
1194,775,City,125.0,Trip Completed,2016-11-07 16:29:00,2016-11-07 17:35:00,16,17.0,Noon hours
1195,1006,Airport,125.0,Trip Completed,2016-11-07 19:08:00,2016-11-07 19:40:00,19,19.0,Evening hours
1196,1995,City,125.0,Trip Completed,2016-12-07 12:51:00,2016-12-07 14:01:00,12,14.0,Noon hours
1197,2248,City,125.0,Trip Completed,2016-12-07 18:23:00,2016-12-07 19:01:00,18,19.0,Evening hours
1198,2540,Airport,125.0,Trip Completed,2016-12-07 21:15:00,2016-12-07 22:01:00,21,22.0,Night hours
1199,3037,Airport,125.0,Trip Completed,2016-07-13 07:33:22,2016-07-13 08:27:04,7,8.0,Early morning hours
1200,3419,Airport,125.0,Trip Completed,2016-07-13 15:42:30,2016-07-13 16:10:35,15,16.0,Noon hours
1201,3987,City,125.0,Trip Completed,2016-07-13 23:18:16,2016-07-13 23:57:04,23,23.0,Night hours
1202,4458,City,125.0,Trip Completed,2016-07-14 08:38:20,2016-07-14 09:44:43,8,9.0,Peak morning hours
1203,4987,Airport,125.0,Trip Completed,2016-07-14 18:46:09,2016-07-14 19:52:35,18,19.0,Evening hours
1204,5868,City,125.0,Trip Completed,2016-07-15 09:16:06,2016-07-15 10:34:41,9,10.0,Peak morning hours
1205,6413,Airport,125.0,Trip Completed,2016-07-15 19:40:26,2016-07-15 20:18:14,19,20.0,Evening hours
1206,6533,City,125.0,Trip Completed,2016-07-15 20:52:48,2016-07-15 21:25:25,20,21.0,Evening hours
1207,90,Airport,126.0,Trip Completed,2016-11-07 04:53:00,2016-11-07 05:34:00,4,5.0,Early morning hours
1208,532,City,126.0,Trip Completed,2016-11-07 09:53:00,2016-11-07 11:11:00,9,11.0,Peak morning hours
1209,1110,City,126.0,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:30:00,20,21.0,Evening hours
1210,1759,Airport,126.0,Trip Completed,2016-12-07 08:46:00,2016-12-07 09:56:00,8,9.0,Peak morning hours
1211,2147,City,126.0,Trip Completed,2016-12-07 17:21:00,2016-12-07 18:27:00,17,18.0,Evening hours
1212,3254,Airport,126.0,Trip Completed,2016-07-13 10:11:48,2016-07-13 11:06:30,10,11.0,Peak morning hours
1213,3381,Airport,126.0,Trip Completed,2016-07-13 14:25:14,2016-07-13 15:15:11,14,15.0,Noon hours
1214,3656,City,126.0,Trip Completed,2016-07-13 19:11:20,2016-07-13 20:32:31,19,20.0,Evening hours
1215,3948,Airport,126.0,Trip Completed,2016-07-13 22:37:48,2016-07-13 23:13:03,22,23.0,Night hours
1216,4520,City,126.0,Trip Completed,2016-07-14 09:23:37,2016-07-14 10:19:52,9,10.0,Peak morning hours
1217,4723,Airport,126.0,Trip Completed,2016-07-14 13:50:06,2016-07-14 14:36:31,13,14.0,Noon hours
1218,5176,City,126.0,Trip Completed,2016-07-14 20:37:58,2016-07-14 21:38:02,20,21.0,Evening hours
1219,6338,City,126.0,Trip Completed,2016-07-15 18:46:41,2016-07-15 19:52:54,18,19.0,Evening hours
1220,6557,Airport,126.0,Trip Completed,2016-07-15 21:00:35,2016-07-15 21:40:52,21,21.0,Night hours
1221,504,City,127.0,Trip Completed,2016-11-07 09:40:00,2016-11-07 10:48:00,9,10.0,Peak morning hours
1222,640,Airport,127.0,Trip Completed,2016-11-07 12:27:00,2016-11-07 13:39:00,12,13.0,Noon hours
1223,1206,City,127.0,Trip Completed,2016-11-07 21:24:00,2016-11-07 22:14:00,21,22.0,Night hours
1224,1851,Airport,127.0,Trip Completed,2016-12-07 09:48:00,2016-12-07 10:58:00,9,10.0,Peak morning hours
1225,2412,Airport,127.0,Trip Completed,2016-12-07 19:59:00,2016-12-07 20:58:00,19,20.0,Evening hours
1226,3300,Airport,127.0,Trip Completed,2016-07-13 11:42:51,2016-07-13 12:50:23,11,12.0,Peak morning hours
1227,3648,City,127.0,Trip Completed,2016-07-13 19:13:25,2016-07-13 19:58:54,19,19.0,Evening hours
1228,6020,City,127.0,Trip Completed,2016-07-15 12:46:16,2016-07-15 13:25:19,12,13.0,Noon hours
1229,6682,City,127.0,Trip Completed,2016-07-15 22:35:23,2016-07-15 23:03:53,22,23.0,Night hours
1230,878,City,128.0,Trip Completed,2016-11-07 18:09:00,2016-11-07 18:49:00,18,18.0,Evening hours
1231,1014,Airport,128.0,Trip Completed,2016-11-07 19:14:00,2016-11-07 20:06:00,19,20.0,Evening hours
1232,1628,Airport,128.0,Trip Completed,2016-12-07 07:05:00,2016-12-07 08:17:00,7,8.0,Early morning hours
1233,2416,City,128.0,Trip Completed,2016-12-07 20:06:00,2016-12-07 21:09:00,20,21.0,Evening hours
1234,2974,Airport,128.0,Trip Completed,2016-07-13 06:46:54,2016-07-13 08:04:32,6,8.0,Early morning hours
1235,3273,Airport,128.0,Trip Completed,2016-07-13 10:38:37,2016-07-13 11:15:05,10,11.0,Peak morning hours
1236,4210,City,128.0,Trip Completed,2016-07-14 05:38:07,2016-07-14 06:44:04,5,6.0,Early morning hours
1237,4454,City,128.0,Trip Completed,2016-07-14 08:32:04,2016-07-14 09:21:26,8,9.0,Peak morning hours
1238,4732,Airport,128.0,Trip Completed,2016-07-14 14:13:45,2016-07-14 15:12:03,14,15.0,Noon hours
1239,5024,City,128.0,Trip Completed,2016-07-14 19:09:39,2016-07-14 20:20:11,19,20.0,Evening hours
1240,5799,Airport,128.0,Trip Completed,2016-07-15 08:41:47,2016-07-15 09:11:50,8,9.0,Peak morning hours
